instance_id,sentence
poema_del_alma_004_012,"¡Que todo el que llegue se muera al tocarte, corazón maldito que inquietas mi afán!"
poema_del_alma_004_013,¡Adiós para siempre mis dulzuras todas!
poema_del_alma_004_014,¡Adiós mi alegría llena de bondad!
poema_del_alma_004_015,"¡Oh, las cosas muertas, las cosas marchitas, las cosas celestes que no vuelven más!"
poema_del_alma_004_016,...
poema_del_alma_005_001,"Soy un alma desnuda en estos versos, Alma desnuda que angustiada y sola Va dejando sus pétalos dispersos."
poema_del_alma_005_002,"Alma que puede ser una amapola, Que puede ser un lirio, una violeta, Un peñasco, una selva y una ola."
poema_del_alma_005_003,"Alma que como el viento vaga inquieta Y ruge cuando está sobre los mares, Y duerme dulcemente en una grieta."
poema_del_alma_005_004,"Alma que adora sobre sus altares, Dioses que no se bajan a cegarla; Alma que no conoce valladares."
poema_del_alma_005_005,Alma que fuera fácil dominarla Con sólo un corazón que se partiera Para en su sangre cálida regarla.
poema_del_alma_005_006,"Alma que cuando está en la primavera Dice al invierno que demora: vuelve, Caiga tu nieve sobre la pradera."
poema_del_alma_005_007,"Alma que cuando nieva se disuelve En tristezas, clamando por las rosas con que la primavera nos envuelve."
poema_del_alma_005_008,"Alma que a ratos suelta mariposas A campo abierto, sin fijar distancia, Y les dice: libad sobre las cosas."
poema_del_alma_005_009,"Alma que ha de morir de una fragancia De un suspiro, de un verso en que se ruega, Sin perder, a poderlo, su elegancia."
poema_del_alma_005_010,Alma que nada sabe y todo niega Y negando lo bueno el bien propicia Porque es negando como más se entrega.
poema_del_alma_005_011,"Alma que suele haber como delicia Palpar las almas, despreciar la huella, Y sentir en la mano una caricia."
poema_del_alma_005_012,"Alma que siempre disconforme de ella, Como los vientos vaga, corre y gira; Alma que sangra y sin cesar delira Por ser el buque en marcha de la estrella."
poema_del_alma_006_001,"Quisiera esta tarde divina de octubre pasear por la orilla lejana del mar; que la arena de oro, y las aguas verdes, y los cielos puros me vieran pasar."
poema_del_alma_006_002,"Ser alta, soberbia, perfecta, quisiera, como una romana, para concordar con las grandes olas, y las rocas muertas y las anchas playas que ciñen el mar."
poema_del_alma_006_003,"Con el paso lento, y los ojos fríos y la boca muda, dejarme llevar; ver cómo se rompen las olas azules contra los granitos y no parpadear; ver cómo las aves rapaces se comen los peces pequeños y no despertar; pensar que pudieran las frágiles barcas hundirse en las aguas y no suspirar; ver que se adelanta, la garganta al aire, el hombre más bello, no desear amar..."
poema_del_alma_006_004,"Perder la mirada, distraídamente, perderla y que nunca la vuelva a encontrar: y, figura erguida, entre cielo y playa, sentirme el olvido perenne del mar."
poema_del_alma_007_001,Esta noche al oído me has dicho dos palabras Comunes.
poema_del_alma_007_002,Dos palabras cansadas De ser dichas.
poema_del_alma_007_003,Palabras Que de viejas son nuevas.
poema_del_alma_007_004,Dos palabras tan dulces que la luna que andaba Filtrando entre las ramas Se detuvo en mi boca.
poema_del_alma_007_005,Tan dulces dos palabras Que una hormiga pasea por mi cuello y no intento Moverme para echarla.
poema_del_alma_007_006,Tan dulces dos palabras ?Que digo sin quererlo?
poema_del_alma_007_007,"¡oh, qué bella, la vida!?"
poema_del_alma_007_008,Tan dulces y tan mansas Que aceites olorosos sobre el cuerpo derraman.
poema_del_alma_007_009,"Tan dulces y tan bellas Que nerviosos, mis dedos, Se mueven hacia el cielo imitando tijeras."
poema_del_alma_007_010,"Oh, mis dedos quisieran Cortar estrellas."
poema_del_alma_008_001,Ahora quiero amar algo lejano...
poema_del_alma_008_002,"Algún hombre divino Que sea como un ave por lo dulce, Que haya habido mujeres infinitas Y sepa de otras tierras, y florezca La palabra en sus labios, perfumada: Suerte de selva virgen bajo el viento... Y quiero amarlo ahora."
poema_del_alma_008_003,"Está la tarde Blanda y tranquila como espeso musgo, Tiembla mi boca y mis dedos finos, Se deshacen mis trenzas poco a poco."
poema_del_alma_008_004,Siento un vago rumor...
poema_del_alma_008_005,Toda la tierra Está cantando dulcemente...
poema_del_alma_008_006,"Lejos Los bosques se han cargado de corolas, Desbordan los arroyos de sus cauces Y las aguas se filtran en la tierra Así como mis ojos en los ojos Que estoy sonañdo embelesada..."
poema_del_alma_008_007,"Pero Ya está bajando el sol de los montes, Las aves se acurrucan en sus nidos, La tarde ha de morir y él está lejos..."
poema_del_alma_008_008,"Lejos como este sol que para nunca Se marcha y me abandona, con las manos Hundidas en las trenzas, con la boca Húmeda y temblorosa, con el alma Sutilizada, ardida en la esperanza De este amor infinito que me vuelve Dulce y hermosa..."
poema_del_alma_009_001,"Oh mar, enorme mar, corazón fiero De ritmo desigual, corazón malo, Yo soy más blanda que ese pobre palo Que se pudre en tus ondas prisionero."
poema_del_alma_009_002,"Oh mar, dame tu cólera tremenda, Yo me pasé la vida perdonando, Porque entendía, mar, yo me fui dando: «Piedad, piedad para el que más ofenda»."
poema_del_alma_009_003,"Vulgaridad, vulgaridad me acosa."
poema_del_alma_009_004,"Ah, me han comprado la ciudad y el hombre."
poema_del_alma_009_005,Hazme tener tu cólera sin nombre: Ya me fatiga esta misión de rosa.
poema_del_alma_009_006,¿Ves al vulgar?
poema_del_alma_009_007,"Ese vulgar me apena, Me falta el aire y donde falta quedo, Quisiera no entender, pero no puedo: Es la vulgaridad que me envenena."
poema_del_alma_009_008,"Me empobrecí porque entender abruma, Me empobrecí porque entender sofoca, ¡Bendecida la fuerza de la roca!"
poema_del_alma_009_009,Yo tengo el corazón como la espuma.
poema_del_alma_009_010,"Mar, yo soñaba ser como tú eres, Allá en las tardes que la vida mía Bajo las horas cálidas se abría... Ah, yo soñaba ser como tú eres."
poema_del_alma_009_011,"Mírame aquí, pequeña, miserable, Todo dolor me vence, todo sueño; Mar, dame, dame el inefable empeño De tornarme soberbia, inalcanzable."
poema_del_alma_009_012,"Dame tu sal, tu yodo, tu fiereza."
poema_del_alma_009_013,¡Aire de mar!...
poema_del_alma_009_014,"¡Oh, tempestad!"
poema_del_alma_009_015,¡Oh enojo!
poema_del_alma_009_016,"Desdichada de mí, soy un abrojo, Y muero, mar, sucumbo en mi pobreza."
poema_del_alma_009_017,"Y el alma mía es como el mar, es eso, Ah, la ciudad la pudre y la equivoca; Pequeña vida que dolor provoca, ¡Que pueda libertarme de su peso!"
poema_del_alma_009_018,"Vuele mi empeño, mi esperanza vuele..."
poema_del_alma_009_019,"La vida mía debió ser horrible, Debió ser una arteria incontenible Y apenas es cicatriz que siempre duele."
poema_del_alma_010_001,"Las dulces mensajeras de la tristeza son... son avecillas negras, negras como la noche."
poema_del_alma_010_002,¡Negras como el dolor!
poema_del_alma_010_003,¡Las dulces golondrinas que en invierno se van y que dejan el nido abandonado y solo para cruzar el mar!
poema_del_alma_010_004,Cada vez que las veo siento un frío sutil... ¡Oh!
poema_del_alma_010_005,"¡Negras avecillas, inquietas avecillas amantes de abril!"
poema_del_alma_010_006,¡Oh!
poema_del_alma_010_007,"¡Pobres golondrinas que se van a buscar como los emigrantes, a las tierras extrañas, la migaja de pan!"
poema_del_alma_010_008,"¡Golondrinas, llegaos!"
poema_del_alma_010_009,"¡Golondrinas, venid!"
poema_del_alma_010_010,"¡Venid primaverales, con las alas de luto llegaos hasta mí!"
poema_del_alma_010_011,"Sostenedme en las alas... Sostenedme y cruzad de un volido tan sólo, eterno y más eterno la inmensidad del mar... ¿Sabéis cómo se viaja hasta el país del sol?..."
poema_del_alma_010_012,"¿Sabéis dónde se encuentra la eterna primavera, la fuente del amor?..."
poema_del_alma_010_013,"¡Llevadme, golondrinas!"
poema_del_alma_010_014,¡Llevadme!
poema_del_alma_010_015,¡No temáis!
poema_del_alma_010_016,"Yo soy una bohemia, una pobre bohemia ¡Llevadme donde vais!"
poema_del_alma_010_017,"¿No sabéis, golondrinas errantes, no sabéis, que tengo el alma enferma porque no puedo irme volando yo también?"
poema_del_alma_010_018,"¡Golondrinas, llegaos!"
poema_del_alma_010_019,"¡Golondrinas, venid!"
poema_del_alma_010_020,¡Venid primaverales!
poema_del_alma_010_021,¡Con las alas de luto llegaos hasta mí!
poema_del_alma_010_022,¡Venid!
poema_del_alma_010_023,¡Llevadme pronto a correr el albur!...
poema_del_alma_010_024,"¡Qué lástima, pequeñas, que no tengáis las alas tejidas en azul!"
poema_del_alma_011_001,"A pesar de mí misma te amo; eres tan vano como hermoso, y me dice, vigilante, el orgullo: «¿Para esto elegías?"
poema_del_alma_011_002,"Gusto bajo es el tuyo; no te vendas a nada, ni a un perfil de romano» Y me dicta el deseo, tenebroso y pagano, de abrirte un ancho tajo por donde tu murmullo vital fuera colado... Sólo muerto mi arrullo más dulce te envolviera, buscando boca y mano."
poema_del_alma_011_003,?¿Salomé rediviva?
poema_del_alma_011_004,?Son más pobres mis gestos.
poema_del_alma_011_005,Ya para cosas trágicas malos tiempos son éstos.
poema_del_alma_011_006,Yo soy la que incompleta vive siempre su vida.
poema_del_alma_011_007,"Pues no pierde su línea por una fiesta griega y al acaso indeciso, ondulante, se pliega con los ojos lejanos y el alma distraída."
poema_del_alma_012_001,"Se me va de los dedos la caricia sin causa, se me va de los dedos..."
poema_del_alma_012_002,"En el viento, al pasar, la caricia que vaga sin destino ni objeto, la caricia perdida ¿quién la recogerá?"
poema_del_alma_012_003,"Pude amar esta noche con piedad infinita, pude amar al primero que acertara a llegar."
poema_del_alma_012_004,Nadie llega.
poema_del_alma_012_005,Están solos los floridos senderos.
poema_del_alma_012_006,"La caricia perdida, rodará... rodará..."
poema_del_alma_012_007,"Si en los ojos te besan esta noche, viajero, si estremece las ramas un dulce suspirar, si te oprime los dedos una mano pequeña que te toma y te deja, que te logra y se va."
poema_del_alma_012_008,"Si no ves esa mano, ni esa boca que besa, si es el aire quien teje la ilusión de besar, oh, viajero, que tienes como el cielo los ojos, en el viento fundida, ¿me reconocerás?"
poema_del_alma_013_001,El rosal en su inquieto modo de florecer va quemando la savia que alimenta su ser.
poema_del_alma_013_002,¡Fijaos en las rosas que caen del rosal: Tantas son que la planta morirá de este mal!
poema_del_alma_013_003,El rosal no es adulto y su vida impaciente se consume al dar flores precipitadamente.
poema_del_alma_014_001,"Llegará un día en que la raza humana Se habrá secado como planta vana, Y el viejo sol en el espacio sea Carbón inútil de apagada tea."
poema_del_alma_014_002,"Llegará un día en que el enfriado mundo Será un silencio lúgubre y profundo: Una gran sombra rodeará la esfera Donde no volverá la primavera; La tierra muerta, como un ojo ciego, Seguirá andando siempre sin sosiego, Pero en la sombra, a tientas, solitaria, Sin un canto, ni un ¡ay!, ni una plegaria."
poema_del_alma_014_003,"Sola, con sus criaturas preferidas En el seno cansadas y dormidas."
poema_del_alma_014_004,(Madre que marcha aún con el veneno de los hijos ya muertos en el seno.)
poema_del_alma_014_005,Ni una ciudad de pie...
poema_del_alma_014_006,Ruinas y escombros Soportará sobre los muertos hombros.
poema_del_alma_014_007,"Desde allí arriba, negra la montaña La mirará con expresión huraña."
poema_del_alma_014_008,"Acaso el mar no será más que un duro Bloque de hielo, como todo oscuro."
poema_del_alma_014_009,"Y así, angustiado en su dureza, a solas Soñará con sus buques y sus olas, Y pasará los años en acecho De un solo barco que le surque el pecho."
poema_del_alma_014_010,"Y allá, donde la tierra se le aduna, Ensoñará la playa con la luna, Y ya nada tendrá más que el deseo, Pues la luna será otro mausoleo."
poema_del_alma_014_011,"En vano querrá el bloque mover bocas Para tragar los hombres, y las rocas Oír sobre ellas el horrendo grito Del náufrago clamando al infinito: Ya nada quedará; de polo a polo Lo habrá barrido todo un viento solo: Voluptuosas moradas de latinos Y míseros refugios de beduinos; Oscuras cuevas de los esquimales Y finas y lujosas catedrales; Y negros, y amarillos y cobrizos, Y blancos y malayos y mestizos Se mirarán entonces bajo tierra Pidiéndose perdón por tanta guerra."
poema_del_alma_014_012,"De las manos tomados, la redonda Tierra, circundarán en una ronda."
poema_del_alma_014_013,"Y gemirán en coro de lamentos: ¡Oh cuántos vanos, torpes sufrimientos!"
poema_del_alma_014_014,"?La tierra era un jardín lleno de rosas Y lleno de ciudades primorosas; ?Se recostaban sobre ríos unas, Otras sobre los bosques y lagunas."
poema_del_alma_014_015,"?Entre ellas se tendían finos rieles, Que eran a modo de esperanzas fieles, ?Y florecía el campo, y todo era Risueño y fresco como una pradera; ?Y en vez de comprender, puñal en mano Estábamos, hermano contra hermano; ?Calumniábanse entre ellas las mujeres Y poblaban el mundo mercaderes; ?Íbamos todos contra el que era bueno A cargarlo de lodo y de veneno... ?Y ahora, blancos huesos, la redonda Tierra rodeamos en hermana ronda."
poema_del_alma_014_016,"?Y de la humana, nuestra llamarada, ¡Sobre la tierra en pie no queda nada!"
poema_del_alma_014_017,* * * Pero quién sabe si una estatua muda De pie no quede aún sola y desnuda.
poema_del_alma_014_018,"Y así, surcando por las sombras, sea El último refugio de la idea."
poema_del_alma_014_019,"El último refugio de la forma Que quiso definir de Dios la norma Y que, aplastada por su sutileza, Sin entenderla, dio con la belleza."
poema_del_alma_014_020,"Y alguna dulce, cariñosa estrella, Preguntará tal vez: ¿Quién es aquélla?"
poema_del_alma_014_021,"¿Quién es esa mujer que así se atreve, Sola, en el mundo muerto que se mueve?"
poema_del_alma_014_022,Y la amará por celestial instinto Hasta que caiga al fin desde su plinto.
poema_del_alma_014_023,"Y acaso un día, por piedad sin nombre Hacia esta pobre tierra y hacia el hombre, La luz de un sol que viaje pasajero Vuelva a incendiarla en su fulgor primero, Y le insinúe: Oh fatigada esfera: ¡Sueña un momento con la primavera!"
poema_del_alma_014_024,?Absórbeme un instante: soy el alma Universal que muda y no se calma... ¡Cómo se moverán bajo la tierra Aquellos muertos que su seno encierra!
poema_del_alma_014_025,¡Cómo pujando hacia la luz divina Querrán volar al que los ilumina!
poema_del_alma_014_026,Mas será en vano que los muertos ojos Pretendan alcanzar los rayos rojos.
poema_del_alma_014_027,¡En vano!
poema_del_alma_014_028,¡En vano!...
poema_del_alma_014_029,"¡Demasiado espesas Serán las capas, ay, sobre sus huesas!..."
poema_del_alma_014_030,"Amontonados todos y vencidos, Ya no podrán dejar los viejos nidos, Y al llamado del astro pasajero, Ningún hombre podrá gritar: ¡Yo quiero!..."
poema_del_alma_015_001,No tienes tú la culpa si en tus manos mi amor se deshojó como una rosa: Vendrá la primavera y habrá flores...
poema_del_alma_015_002,El tronco seco dará nuevas hojas.
poema_del_alma_015_003,"Las lágrimas vertidas se harán perlas de un collar nuevo; romperá la sombra un sol precioso que dará a las venas la savia fresca, loca y bullidora."
poema_del_alma_015_004,"Tú seguirás tu ruta; yo la mía y ambos, libertos, como mariposas perderemos el polen de las alas y hallaremos más polen en la flora."
poema_del_alma_015_005,"Las palabras se secan como ríos y los besos se secan como rosas, pero por cada muerte siete vidas buscan los labios demandando aurora."
poema_del_alma_015_006,Mas... ¿lo que fue?
poema_del_alma_015_007,¡Jamás se recupera!
poema_del_alma_015_008,¡Y toda primavera que se esboza es un cadáver más que adquiere vida y es un capullo más que se deshoja!
poema_del_alma_016_001,Vamos hacia los árboles... el sueño Se hará en nosotros por virtud celeste.
poema_del_alma_016_002,"Vamos hacia los árboles; la noche Nos será blanda, la tristeza leve."
poema_del_alma_016_003,"Vamos hacia los árboles, el alma Adormecida de perfume agreste."
poema_del_alma_016_004,"Pero calla, no hables, sé piadoso; No despiertes los pájaros que duermen."
poema_del_alma_017_001,"Señor, mi queja es ésta, Tú me comprenderás; De amor me estoy muriendo, Pero no puedo amar."
poema_del_alma_017_002,"Persigo lo perfecto En mí y en los demás, Persigo lo perfecto Para poder amar."
poema_del_alma_017_003,"Me consumo en mi fuego, ¡Señor, piedad, piedad!"
poema_del_alma_017_004,"De amor me estoy muriendo, ¡Pero no puedo amar!"
poema_del_alma_018_001,I AMOR Baja del cielo la endiablada punta Con que carne mortal hieres y engañas.
poema_del_alma_018_002,Untada viene de divinas mañas y cielo y tierra su veneno junta.
poema_del_alma_018_003,"La sangre de hombre que en la herida apunta florece en selvas: sus crecidas cañas de sombras de oro, hienden las entrañas del cielo prieto, y su ascender pregunta."
poema_del_alma_018_004,En su vano aguardar de la respuesta las cañas doblan la empinada testa.
poema_del_alma_018_005,Flamea el cielo sus azules gasas.
poema_del_alma_018_006,"Vientos negros, detrás de los cristales de las estrellas, mueven grandes masas de mundos muertos, por sus arrabales."
poema_del_alma_018_007,"II OBRA DE AMOR Rosas y lirios ves en el espino; juegas a ser: te cabe en una mano, esmeralda pequeña, el océano; hablas sin lengua, enredas el destino."
poema_del_alma_018_008,"Plantas la testa en el azul divino y antípodas, tus pies, en el lejano revés del mundo; y te haces soberano, y desatas al sol de tu camino."
poema_del_alma_018_009,Miras el horizonte y tu mirada hace nacer en noche la alborada; sueñas y crean hueso tus ficciones.
poema_del_alma_018_010,"Muda la mano que te alzaba en vuelo, y a tus pies cae, cristal roto, el cielo, y polvo y sombra levan sus talones."
poema_del_alma_018_011,"III PAISAJE DE AMOR MUERTO Ya te hundes, sol; mis aguas se coloran de llamaradas por morir; ya cae mi corazón desenhebrado, y trae, la noche, filos que en el viento lloran."
poema_del_alma_018_012,"Ya en opacas orillas se avizoran manadas negras; ya mi lengua atrae betún de muerte; y ya no se distrae de mí, la espina; y sombras me devoran."
poema_del_alma_018_013,"Pellejo muerto, el sol, se tumba al cabo Como un perro girando sobre el rabo, la tierra se echa a descansar, cansada."
poema_del_alma_018_014,"Mano huesosa apaga los luceros: Chirrían, pedregosos sus senderos, con la pupila negra y descarnada."
poema_del_alma_019_001,Buscando raíces de alas la frente se le desplaza a derecha e izquierda.
poema_del_alma_019_002,"Y sobre el remolino de la cara se le fija, telón del más allá, comba y ancha."
poema_del_alma_019_003,Una alimaña le grita en la nariz que intenta aplastársele enfurecida... Irrumpe un griego por sus ojos distantes.
poema_del_alma_019_004,Un griego que sofocan de enredaderas las colinas andaluzas de sus pómulos y el valle trémulo de su boca.
poema_del_alma_019_005,Salta su garganta hacia afuera pidiendo la navaja lunada de aguas filosas.
poema_del_alma_019_006,Cortádsela.
poema_del_alma_019_007,De norte a sud.
poema_del_alma_019_008,De este a oeste.
poema_del_alma_019_009,"Dejad volar la cabeza, la cabeza sola, herida de ondas marinas negras... Y de caracolas de sátiro que le caen como campánulas en la cara de máscara antigua."
poema_del_alma_019_010,"Apagadle la voz de madera, cavernosa, arrebujada en las catacumbas nasales."
poema_del_alma_019_011,"Libradlo de ella, y de sus brazos dulces, y de su cuerpo terroso."
poema_del_alma_019_012,"Forzadle sólo, antes de lanzarlo al espacio, el arco de las cejas hasta hacerlos puentes del Atlántico, del Pacífico..."
poema_del_alma_019_013,"Por donde los ojos, navíos extraviados, circulen sin puertos ni orillas..."
poema_del_alma_020_001,"Camino lentamente por la senda de acacias, me perfuman las manos sus pétalos de nieve, mis cabellos se inquietan bajo céfiro leve y el alma es como espuma de las aristocracias."
poema_del_alma_020_002,"Genio bueno: este día conmigo te congracias, apenas un suspiro me torna eterna y breve... ¿Voy a volar acaso ya que el alma se mueve?"
poema_del_alma_020_003,En mis pies cobran alas y danzan las tres Gracias.
poema_del_alma_020_004,"Es que anoche tus manos, en mis manos de fuego, dieron tantas dulzuras a mi sangre, que luego, llenóseme la boca de mieles perfumadas."
poema_del_alma_020_005,Tan frescas que en la limpia madrugada de Estío mucho temo volverme corriendo al caserío prendidas en mis labios mariposas doradas.
poema_del_alma_021_001,"Sábado fue, y capricho el beso dado, capricho de varón, audaz y fino, mas fue dulce el capricho masculino a este mi corazón, lobezno alado."
poema_del_alma_021_002,"No es que crea, no creo, si inclinado sobre mis manos te sentí divino, y me embriagué."
poema_del_alma_021_003,"Comprendo que este vino no es para mí, mas juega y rueda el dado."
poema_del_alma_021_004,"Yo soy esa mujer que vive alerta, tú el tremendo varón que se despierta en un torrente que se ensancha en río, y más se encrespa mientras corre y poda."
poema_del_alma_021_005,"Ah, me resisto, más me tiene toda, tú, que nunca serás del todo mío."
poema_del_alma_022_001,Por diez centavos lo compré en la esquina y vendiómelo un ángel desgarbado; cuando a sacarle punta lo ponía lo vi como un cañón pequeño y fuerte.
poema_del_alma_022_002,Saltó la mina que estallaba ideas y otra vez despuntólo el ángel triste.
poema_del_alma_022_003,Salí con él y un rostro de alto bronce lo arrió de mi memoria.
poema_del_alma_022_004,"Distraída lo eché en el bolso entre pañuelos, cartas, resecas flores, tubos colorantes, billetes, papeletas y turrones."
poema_del_alma_022_005,"Iba hacia no sé dónde y con violencia me alzó cualquier vehículo, y golpeando iba mi bolso con su bomba adentro."
poema_del_alma_023_001,Hoy me mira la luna blanca y desmesurada.
poema_del_alma_023_002,"Es la misma de anoche, la misma de mañana."
poema_del_alma_023_003,"Pero es otra, que nunca fue tan grande y tan pálida."
poema_del_alma_023_004,Tiemblo como las luces tiemblan sobre las aguas.
poema_del_alma_023_005,Tiemblo como en los ojos suelen temblar las lágrimas.
poema_del_alma_023_006,Tiemblo como en las carnes sabe temblar el alma.
poema_del_alma_023_007,¡Oh!
poema_del_alma_023_008,la luna ha movido sus dos labios de plata.
poema_del_alma_023_009,¡Oh!
poema_del_alma_023_010,"la luna me ha dicho las tres viejas palabras: «Muerte, amor y misterio...» ¡Oh, mis carnes se acaban!"
poema_del_alma_023_011,Sobre las carnes muertas alma mía se enarca.
poema_del_alma_023_012,Alma ?gato nocturno?
poema_del_alma_023_013,sobre la luna salta.
poema_del_alma_023_014,Va por los cielos largos triste y acurrucada.
poema_del_alma_023_015,Va por los cielos largos sobre la luna blanca.
poema_del_alma_024_001,"Porque contemplo aún albas radiosas y hay rosas, muchas rosas, muchas rosas en que tiembla el lucero de Belén, y hay rosas, muchas rosas, muchas rosas gracias, ¡está bien!"
poema_del_alma_024_002,"Porque en las tardes, con sutil desmayo, piadosamente besa el sol mi sien, y aun la transfigura con su rayo: gracias, ¡está bien!"
poema_del_alma_024_003,"Porque en las noches una voz me nombra (¡voz de quien yo me sél), y hay un edén escondido en los pliegues de mi sombra: gracias, ¡está bien!"
poema_del_alma_024_004,"Porque hasta el mal en mí don es del cielo, pues que, al minarme va, con rudo celo, desmoronando mi prisión también; porque se acerca ya mi primer vuelo: gracias, ¡está bien!"
poema_del_alma_025_001,"«Ya no hay un dolor humano que no sea mi dolor; ya ningunos ojos lloran, ya ningún alma se angustia sin que yo me angustie y llore; ya mi corazón es lámpara fiel de todas las vigilias, ¡oh Cristo!"
poema_del_alma_025_002,»En vano busco en los hondos escondrijos de mi ser para encontrar algún odio: nadie puede herirme ya sino de piedad y amor.
poema_del_alma_025_003,"Todos son yo, yo soy todos, ¡oh Cristo!"
poema_del_alma_025_004,»¡Qué importan males o bienes!
poema_del_alma_025_005,Para mí todos son bienes.
poema_del_alma_025_006,El rosal no tiene espinas: para mí sólo da rosas.
poema_del_alma_025_007,¿Rosas de Pasión?
poema_del_alma_025_008,¡Qué importa!
poema_del_alma_025_009,"Rosas de celeste esencia, purpúreas como la sangre que vertiste por nosotros, ¡oh Cristo!»"
poema_del_alma_026_001,"Ha muchos años que busco el yermo, ha muchos años que vivo triste, ha muchos años que estoy enfermo, ¡y es por el libro que tú escribiste!"
poema_del_alma_026_002,"¡Oh Kempis, antes de leerte amaba la luz, las vegas, el mar Océano; mas tú dijiste que todo acaba, que todo muere, que todo es vano!"
poema_del_alma_026_003,"Antes, llevado de mis antojos, besé los labios que al beso invitan, las rubias trenzas, los grandes ojos, ¡sin acordarme que se marchitan!"
poema_del_alma_026_004,"Mas como afirman doctores graves, que tú, maestro, citas y nombras, que el hombre pasa como las naves, como las nubes, como las sombras... huyo de todo terreno lazo, ningún cariño mi mente alegra, y con tu libro bajo del brazo voy recorriendo la noche negra... ¡Oh Kempis, Kempis, asceta yermo, pálido asceta, qué mal me hiciste!"
poema_del_alma_026_005,"¡Ha muchos años que estoy enfermo, y es por el libro que tú escribiste!"
poema_del_alma_027_001,"Padre viejo y triste, rey de las divinas canciones: son en mi camino focos de una luz enigmática tus pupilas mustias, vagas de pensar y abstracciones, y el límpido y noble marfil de tu testa socrática."
poema_del_alma_027_002,"Flota, como el tuyo, mi afán entre dos aguijones: alma y carne; y brega con doble corriente simpática para hallar la ubicua beldad con nefandas uniones, y después expía y gime con lira hierática."
