instance_id,sentence
poema_del_alma_010,"Las dulces mensajeras de la tristeza son... son avecillas negras, negras como la noche. ¡Negras como el dolor! ¡Las dulces golondrinas que en invierno se van y que dejan el nido abandonado y solo para cruzar el mar! Cada vez que las veo siento un frío sutil... ¡Oh! ¡Negras avecillas, inquietas avecillas amantes de abril! ¡Oh! ¡Pobres golondrinas que se van a buscar como los emigrantes, a las tierras extrañas, la migaja de pan! ¡Golondrinas, llegaos! ¡Golondrinas, venid! ¡Venid primaverales, con las alas de luto llegaos hasta mí! Sostenedme en las alas... Sostenedme y cruzad de un volido tan sólo, eterno y más eterno la inmensidad del mar... ¿Sabéis cómo se viaja hasta el país del sol?... ¿Sabéis dónde se encuentra la eterna primavera, la fuente del amor?... ¡Llevadme, golondrinas! ¡Llevadme! ¡No temáis! Yo soy una bohemia, una pobre bohemia ¡Llevadme donde vais! ¿No sabéis, golondrinas errantes, no sabéis, que tengo el alma enferma porque no puedo irme volando yo también? ¡Golondrinas, llegaos! ¡Golondrinas, venid! ¡Venid primaverales! ¡Con las alas de luto llegaos hasta mí! ¡Venid! ¡Llevadme pronto a correr el albur!... ¡Qué lástima, pequeñas, que no tengáis las alas tejidas en azul!"
poema_del_alma_011,"A pesar de mí misma te amo; eres tan vano como hermoso, y me dice, vigilante, el orgullo: «¿Para esto elegías? Gusto bajo es el tuyo; no te vendas a nada, ni a un perfil de romano» Y me dicta el deseo, tenebroso y pagano, de abrirte un ancho tajo por donde tu murmullo vital fuera colado... Sólo muerto mi arrullo más dulce te envolviera, buscando boca y mano. ?¿Salomé rediviva? ?Son más pobres mis gestos. Ya para cosas trágicas malos tiempos son éstos. Yo soy la que incompleta vive siempre su vida. Pues no pierde su línea por una fiesta griega y al acaso indeciso, ondulante, se pliega con los ojos lejanos y el alma distraída."
poema_del_alma_012,"Se me va de los dedos la caricia sin causa, se me va de los dedos... En el viento, al pasar, la caricia que vaga sin destino ni objeto, la caricia perdida ¿quién la recogerá? Pude amar esta noche con piedad infinita, pude amar al primero que acertara a llegar. Nadie llega. Están solos los floridos senderos. La caricia perdida, rodará... rodará... Si en los ojos te besan esta noche, viajero, si estremece las ramas un dulce suspirar, si te oprime los dedos una mano pequeña que te toma y te deja, que te logra y se va. Si no ves esa mano, ni esa boca que besa, si es el aire quien teje la ilusión de besar, oh, viajero, que tienes como el cielo los ojos, en el viento fundida, ¿me reconocerás?"
poema_del_alma_013,El rosal en su inquieto modo de florecer va quemando la savia que alimenta su ser. ¡Fijaos en las rosas que caen del rosal: Tantas son que la planta morirá de este mal! El rosal no es adulto y su vida impaciente se consume al dar flores precipitadamente.
poema_del_alma_014,"Llegará un día en que la raza humana Se habrá secado como planta vana, Y el viejo sol en el espacio sea Carbón inútil de apagada tea. Llegará un día en que el enfriado mundo Será un silencio lúgubre y profundo: Una gran sombra rodeará la esfera Donde no volverá la primavera; La tierra muerta, como un ojo ciego, Seguirá andando siempre sin sosiego, Pero en la sombra, a tientas, solitaria, Sin un canto, ni un ¡ay!, ni una plegaria. Sola, con sus criaturas preferidas En el seno cansadas y dormidas. (Madre que marcha aún con el veneno de los hijos ya muertos en el seno.) Ni una ciudad de pie... Ruinas y escombros Soportará sobre los muertos hombros. Desde allí arriba, negra la montaña La mirará con expresión huraña. Acaso el mar no será más que un duro Bloque de hielo, como todo oscuro. Y así, angustiado en su dureza, a solas Soñará con sus buques y sus olas, Y pasará los años en acecho De un solo barco que le surque el pecho. Y allá, donde la tierra se le aduna, Ensoñará la playa con la luna, Y ya nada tendrá más que el deseo, Pues la luna será otro mausoleo. En vano querrá el bloque mover bocas Para tragar los hombres, y las rocas Oír sobre ellas el horrendo grito Del náufrago clamando al infinito: Ya nada quedará; de polo a polo Lo habrá barrido todo un viento solo: Voluptuosas moradas de latinos Y míseros refugios de beduinos; Oscuras cuevas de los esquimales Y finas y lujosas catedrales; Y negros, y amarillos y cobrizos, Y blancos y malayos y mestizos Se mirarán entonces bajo tierra Pidiéndose perdón por tanta guerra. De las manos tomados, la redonda Tierra, circundarán en una ronda. Y gemirán en coro de lamentos: ¡Oh cuántos vanos, torpes sufrimientos! ?La tierra era un jardín lleno de rosas Y lleno de ciudades primorosas; ?Se recostaban sobre ríos unas, Otras sobre los bosques y lagunas. ?Entre ellas se tendían finos rieles, Que eran a modo de esperanzas fieles, ?Y florecía el campo, y todo era Risueño y fresco como una pradera; ?Y en vez de comprender, puñal en mano Estábamos, hermano contra hermano; ?Calumniábanse entre ellas las mujeres Y poblaban el mundo mercaderes; ?Íbamos todos contra el que era bueno A cargarlo de lodo y de veneno... ?Y ahora, blancos huesos, la redonda Tierra rodeamos en hermana ronda. ?Y de la humana, nuestra llamarada, ¡Sobre la tierra en pie no queda nada! * * * Pero quién sabe si una estatua muda De pie no quede aún sola y desnuda. Y así, surcando por las sombras, sea El último refugio de la idea. El último refugio de la forma Que quiso definir de Dios la norma Y que, aplastada por su sutileza, Sin entenderla, dio con la belleza. Y alguna dulce, cariñosa estrella, Preguntará tal vez: ¿Quién es aquélla? ¿Quién es esa mujer que así se atreve, Sola, en el mundo muerto que se mueve? Y la amará por celestial instinto Hasta que caiga al fin desde su plinto. Y acaso un día, por piedad sin nombre Hacia esta pobre tierra y hacia el hombre, La luz de un sol que viaje pasajero Vuelva a incendiarla en su fulgor primero, Y le insinúe: Oh fatigada esfera: ¡Sueña un momento con la primavera! ?Absórbeme un instante: soy el alma Universal que muda y no se calma... ¡Cómo se moverán bajo la tierra Aquellos muertos que su seno encierra! ¡Cómo pujando hacia la luz divina Querrán volar al que los ilumina! Mas será en vano que los muertos ojos Pretendan alcanzar los rayos rojos. ¡En vano! ¡En vano!... ¡Demasiado espesas Serán las capas, ay, sobre sus huesas!... Amontonados todos y vencidos, Ya no podrán dejar los viejos nidos, Y al llamado del astro pasajero, Ningún hombre podrá gritar: ¡Yo quiero!..."
poema_del_alma_015,"No tienes tú la culpa si en tus manos mi amor se deshojó como una rosa: Vendrá la primavera y habrá flores... El tronco seco dará nuevas hojas. Las lágrimas vertidas se harán perlas de un collar nuevo; romperá la sombra un sol precioso que dará a las venas la savia fresca, loca y bullidora. Tú seguirás tu ruta; yo la mía y ambos, libertos, como mariposas perderemos el polen de las alas y hallaremos más polen en la flora. Las palabras se secan como ríos y los besos se secan como rosas, pero por cada muerte siete vidas buscan los labios demandando aurora. Mas... ¿lo que fue? ¡Jamás se recupera! ¡Y toda primavera que se esboza es un cadáver más que adquiere vida y es un capullo más que se deshoja!"
poema_del_alma_016,"Vamos hacia los árboles... el sueño Se hará en nosotros por virtud celeste. Vamos hacia los árboles; la noche Nos será blanda, la tristeza leve. Vamos hacia los árboles, el alma Adormecida de perfume agreste. Pero calla, no hables, sé piadoso; No despiertes los pájaros que duermen."
poema_del_alma_017,"Señor, mi queja es ésta, Tú me comprenderás; De amor me estoy muriendo, Pero no puedo amar. Persigo lo perfecto En mí y en los demás, Persigo lo perfecto Para poder amar. Me consumo en mi fuego, ¡Señor, piedad, piedad! De amor me estoy muriendo, ¡Pero no puedo amar!"
poema_del_alma_018,"I AMOR Baja del cielo la endiablada punta Con que carne mortal hieres y engañas. Untada viene de divinas mañas y cielo y tierra su veneno junta. La sangre de hombre que en la herida apunta florece en selvas: sus crecidas cañas de sombras de oro, hienden las entrañas del cielo prieto, y su ascender pregunta. En su vano aguardar de la respuesta las cañas doblan la empinada testa. Flamea el cielo sus azules gasas. Vientos negros, detrás de los cristales de las estrellas, mueven grandes masas de mundos muertos, por sus arrabales. II OBRA DE AMOR Rosas y lirios ves en el espino; juegas a ser: te cabe en una mano, esmeralda pequeña, el océano; hablas sin lengua, enredas el destino. Plantas la testa en el azul divino y antípodas, tus pies, en el lejano revés del mundo; y te haces soberano, y desatas al sol de tu camino. Miras el horizonte y tu mirada hace nacer en noche la alborada; sueñas y crean hueso tus ficciones. Muda la mano que te alzaba en vuelo, y a tus pies cae, cristal roto, el cielo, y polvo y sombra levan sus talones. III PAISAJE DE AMOR MUERTO Ya te hundes, sol; mis aguas se coloran de llamaradas por morir; ya cae mi corazón desenhebrado, y trae, la noche, filos que en el viento lloran. Ya en opacas orillas se avizoran manadas negras; ya mi lengua atrae betún de muerte; y ya no se distrae de mí, la espina; y sombras me devoran. Pellejo muerto, el sol, se tumba al cabo Como un perro girando sobre el rabo, la tierra se echa a descansar, cansada. Mano huesosa apaga los luceros: Chirrían, pedregosos sus senderos, con la pupila negra y descarnada."
poema_del_alma_019,"Buscando raíces de alas la frente se le desplaza a derecha e izquierda. Y sobre el remolino de la cara se le fija, telón del más allá, comba y ancha. Una alimaña le grita en la nariz que intenta aplastársele enfurecida... Irrumpe un griego por sus ojos distantes. Un griego que sofocan de enredaderas las colinas andaluzas de sus pómulos y el valle trémulo de su boca. Salta su garganta hacia afuera pidiendo la navaja lunada de aguas filosas. Cortádsela. De norte a sud. De este a oeste. Dejad volar la cabeza, la cabeza sola, herida de ondas marinas negras... Y de caracolas de sátiro que le caen como campánulas en la cara de máscara antigua. Apagadle la voz de madera, cavernosa, arrebujada en las catacumbas nasales. Libradlo de ella, y de sus brazos dulces, y de su cuerpo terroso. Forzadle sólo, antes de lanzarlo al espacio, el arco de las cejas hasta hacerlos puentes del Atlántico, del Pacífico... Por donde los ojos, navíos extraviados, circulen sin puertos ni orillas..."
poema_del_alma_020,"Camino lentamente por la senda de acacias, me perfuman las manos sus pétalos de nieve, mis cabellos se inquietan bajo céfiro leve y el alma es como espuma de las aristocracias. Genio bueno: este día conmigo te congracias, apenas un suspiro me torna eterna y breve... ¿Voy a volar acaso ya que el alma se mueve? En mis pies cobran alas y danzan las tres Gracias. Es que anoche tus manos, en mis manos de fuego, dieron tantas dulzuras a mi sangre, que luego, llenóseme la boca de mieles perfumadas. Tan frescas que en la limpia madrugada de Estío mucho temo volverme corriendo al caserío prendidas en mis labios mariposas doradas."
poema_del_alma_021,"Sábado fue, y capricho el beso dado, capricho de varón, audaz y fino, mas fue dulce el capricho masculino a este mi corazón, lobezno alado. No es que crea, no creo, si inclinado sobre mis manos te sentí divino, y me embriagué. Comprendo que este vino no es para mí, mas juega y rueda el dado. Yo soy esa mujer que vive alerta, tú el tremendo varón que se despierta en un torrente que se ensancha en río, y más se encrespa mientras corre y poda. Ah, me resisto, más me tiene toda, tú, que nunca serás del todo mío."
poema_del_alma_022,"Por diez centavos lo compré en la esquina y vendiómelo un ángel desgarbado; cuando a sacarle punta lo ponía lo vi como un cañón pequeño y fuerte. Saltó la mina que estallaba ideas y otra vez despuntólo el ángel triste. Salí con él y un rostro de alto bronce lo arrió de mi memoria. Distraída lo eché en el bolso entre pañuelos, cartas, resecas flores, tubos colorantes, billetes, papeletas y turrones. Iba hacia no sé dónde y con violencia me alzó cualquier vehículo, y golpeando iba mi bolso con su bomba adentro."
poema_del_alma_023,"Hoy me mira la luna blanca y desmesurada. Es la misma de anoche, la misma de mañana. Pero es otra, que nunca fue tan grande y tan pálida. Tiemblo como las luces tiemblan sobre las aguas. Tiemblo como en los ojos suelen temblar las lágrimas. Tiemblo como en las carnes sabe temblar el alma. ¡Oh! la luna ha movido sus dos labios de plata. ¡Oh! la luna me ha dicho las tres viejas palabras: «Muerte, amor y misterio...» ¡Oh, mis carnes se acaban! Sobre las carnes muertas alma mía se enarca. Alma ?gato nocturno? sobre la luna salta. Va por los cielos largos triste y acurrucada. Va por los cielos largos sobre la luna blanca."
poema_del_alma_024,"Porque contemplo aún albas radiosas y hay rosas, muchas rosas, muchas rosas en que tiembla el lucero de Belén, y hay rosas, muchas rosas, muchas rosas gracias, ¡está bien! Porque en las tardes, con sutil desmayo, piadosamente besa el sol mi sien, y aun la transfigura con su rayo: gracias, ¡está bien! Porque en las noches una voz me nombra (¡voz de quien yo me sél), y hay un edén escondido en los pliegues de mi sombra: gracias, ¡está bien! Porque hasta el mal en mí don es del cielo, pues que, al minarme va, con rudo celo, desmoronando mi prisión también; porque se acerca ya mi primer vuelo: gracias, ¡está bien!"
poema_del_alma_025,"«Ya no hay un dolor humano que no sea mi dolor; ya ningunos ojos lloran, ya ningún alma se angustia sin que yo me angustie y llore; ya mi corazón es lámpara fiel de todas las vigilias, ¡oh Cristo! »En vano busco en los hondos escondrijos de mi ser para encontrar algún odio: nadie puede herirme ya sino de piedad y amor. Todos son yo, yo soy todos, ¡oh Cristo! »¡Qué importan males o bienes! Para mí todos son bienes. El rosal no tiene espinas: para mí sólo da rosas. ¿Rosas de Pasión? ¡Qué importa! Rosas de celeste esencia, purpúreas como la sangre que vertiste por nosotros, ¡oh Cristo!»"
poema_del_alma_026,"Ha muchos años que busco el yermo, ha muchos años que vivo triste, ha muchos años que estoy enfermo, ¡y es por el libro que tú escribiste! ¡Oh Kempis, antes de leerte amaba la luz, las vegas, el mar Océano; mas tú dijiste que todo acaba, que todo muere, que todo es vano! Antes, llevado de mis antojos, besé los labios que al beso invitan, las rubias trenzas, los grandes ojos, ¡sin acordarme que se marchitan! Mas como afirman doctores graves, que tú, maestro, citas y nombras, que el hombre pasa como las naves, como las nubes, como las sombras... huyo de todo terreno lazo, ningún cariño mi mente alegra, y con tu libro bajo del brazo voy recorriendo la noche negra... ¡Oh Kempis, Kempis, asceta yermo, pálido asceta, qué mal me hiciste! ¡Ha muchos años que estoy enfermo, y es por el libro que tú escribiste!"
poema_del_alma_027,"Padre viejo y triste, rey de las divinas canciones: son en mi camino focos de una luz enigmática tus pupilas mustias, vagas de pensar y abstracciones, y el límpido y noble marfil de tu testa socrática. Flota, como el tuyo, mi afán entre dos aguijones: alma y carne; y brega con doble corriente simpática para hallar la ubicua beldad con nefandas uniones, y después expía y gime con lira hierática. Padre, tú que hallaste por fin el sendero, que, arcano, a Jesús nos lleva, dame que mi numen doliente virgen sea, y sabio, a la vez que radioso y humano. Tu virtud lo libre del mal de la antigua serpiente, para que, ya salvos al fin de la dura pelea, laudemos a Cristo en vida perenne. Así sea."
poema_del_alma_028,"Tu cabellera es negra como el ala del misterio; tan negra como un lóbrego jamás, como un adiós, como un «¡quién sabe!» Pero hay algo más negro aún: ¡tus ojos! Tus ojos son dos magos pensativos, dos esfinges que duermen en la sombra, dos enigmas muy bellos... Pero hay algo, pero hay algo más bello aún: tu boca. Tu boca, ¡oh sí!; tu boca, hecha divinamente para el amor, para la cálida comunión del amor, tu boca joven; pero hay algo mejor aún: ¡tu alma! Tu alma recogida, silenciosa, de piedades tan hondas como el piélago, de ternuras tan hondas... Pero hay algo, pero hay algo más hondo aún: ¡tu ensueño!"
poema_del_alma_029,"El mal, que en sus recursos es proficuo, jamás en vil parodia tuvo empachos: Mefistófeles es un cristo oblicuo que lleva retorcidos los mostachos. Y tú, que eres unciosa como un ruego y sin mácula y simple como un nardo, tienes trágica crin dorada a fuego y amarillas pupilas de leopardo."
poema_del_alma_030,"Amiga, mi larario esta vacío: desde que el fuego del hogar no arde, nuestros dioses huyeron ante el frío; hoy preside en sus tronos el hastío las nupcias del silencio y de la tarde. El tiempo destructor no en vano pasa; los aleros del patio están en ruinas; ya no forman allí su leve casa, con paredes convexas de argamasa y tapiz del plumón, las golondrinas. ¡Qué silencio el del piano! Su gemido ya no vibra en los ámbitos desiertos; los nocturnos y scherzos han huido... ¡Pobre jaula sin aves! ¡Pobre nido! ¡Misterioso ataúd de trinos muertos! ¡Ah, si vieras tu huerto! Ya no hay rosas, ni lirios, ni libélulas de seda, ni cocuyos de luz, ni mariposas... Tiemblan las ramas del rosal, medrosas; el viento sopla, la hojarasca rueda. Amiga, tu mansión está desierta; el musgo verdinegro que decora los dinteles ruinosos de la puerta, parece una inscripción que dice: ¡Muerta! El cierzo pasa, y suspirando: ¡Llora!"
poema_del_alma_031,"¿Versos autobiográficos ? Ahí están mis canciones, allí están mis poemas: yo, como las naciones venturosas, y a ejemplo de la mujer honrada, no tengo historia: nunca me ha sucedido nada, ¡oh, noble amiga ignota!, que pudiera contarte. Allá en mis años mozos adiviné del Arte la armonía y el ritmo, caros al musageta, y, pudiendo ser rico, preferí ser poeta. -¿Y después? -He sufrido, como todos, y he amado. ¿Mucho? -Lo suficiente para ser perdonado..."
poema_del_alma_032,"Azrael, abre tu ala negra, y honda, cobíjeme su palio sin medida, y que a su abrigo bienechor se esconda la incurable tristeza de mi vida. Azrael, ángel bíblico, ángel fuerte, ángel de redención, ángel sombrío, ya es tiempo que consagres a la muerte mi cerebro sin luz: altar vacío... Azrael, mi esperanza es una enferma; ya tramonta mi fe; llegó el ocaso, ven, ahora es preciso que yo duerma... ¿Morir..., dormir..., dormir...? ¡Soñar acaso!"
poema_del_alma_033,"""¡Donc bon soir, mon mignon et a demain!"" ( Palabras que Ana me dejó escritas una noche en que tuvimos que separarnos. ) ¡Buenas noches, mi amor, y hasta mañana! Hasta mañana, sí, cuando amanezca, y yo, después de cuarenta años de incoherente soñar, abra y estriegue los ojos del espíritu, como quien ha dormido mucho, mucho, y vaya lentamente despertando, y, en una progresiva lucidez, ate los cabos del ayer de mi alma ( antes de que la carne la ligara ) y del hoy prodigioso en que habré de encontrarme, en este plano en que ya nada es ilusión y todo es verdad... ¡Buenas noches, amor mío, buenas noches! Yo quedo en las tinieblas y tú volaste hacia el amanecer... ¡Hasta mañana, amor, hasta mañana! Porque, aun cuando el destino acumulara lustro sobre lustro de mi prisión por vida, son fugaces esos lustros; sucédense los días como rosarios, cuyas cuentas magnas son los domingos... Son los domingos, en que, con mis flores voy invariablemente al cementerio donde yacen tus formas adoradas. ¿Cuántos ramos de flores he llevado a la tumba? No lo sé. ¿Cuántos he de llevar? Tal vez ya pocos. ¡Tal vez ya pocos! ¡Oh, que perspectiva deliciosa! ¡Quizás el carcelero se acerca con sus llaves resonantes a abrir mi calabozo para siempre! ¿Es por ventura el eco de sus pasos el que se oye, a través de la ventana, avanzar por los quietos corredores? ¡Buenas noches, amor de mis amores! Hasta luego, tal vez..., o hasta mañana."
poema_del_alma_034,"?Como renuevos cuyos aliños un cierzo helado destruye en flor así cayeron los héroes niños ante las balas del invasor. ?Fugaz como un sueño, el plazo fue, de su infancia ideal; mas los durmió en su regazo la Gloria, madre inmortal. Pronto la patria querida sus vidas necesitó, y uno tras otro la vida sonriendo le entregó. En la risueña colina del Bosque, uno de otro en pos cayeron, con la divina majestad de un joven dios. ¿Quién, después que de tan pía oblación contar oyó, a la Patria negaría la sangre que ella le dio? Niñez que hallaste un calvario de la vida en el albor: que te sirva de sudario la bandera tricolor. Y que canten tus hazañas cielo y tierra sin cesar, el cóndor de las montañas y las ondas de la mar..."
poema_del_alma_035,"Niño, vamos a cantar una bonita canción; yo te voy a preguntar, tu me vas a responder: Los ojos, ¿para qué son? ?Los ojos son para ver. ?¿Y el tacto? ?Para tocar. ?¿Y el oído? ?Para oír. ?¿y el gusto? ?Para gustar. ?¿Y el olfato? ?Para oler. ?¿El alma? ?Para sentir, para querer y pensar."
poema_del_alma_036,"Pasó con su madre. ¡Qué rara belleza! ¡Qué rubios cabellos de trigo garzul! ¡Qué ritmo en el paso! ¡Qué innata realeza de porte! ¡Qué formas bajo el fino tul... Pasó con su madre. Volvió la cabeza: ¡me clavó muy hondo su mirada azul! Quedé como en éxtasis... Con febril premura, «¡Síguela!», gritaron cuerpo y alma al par. ...Pero tuve miedo de amar con locura, de abrir mis heridas, que suelen sangrar, ¡y no obstante toda mi sed de ternura, cerrando los ojos, la dejé pasar!"
poema_del_alma_037,"Como duerme la chispa en el guijarro y la estatua en el barro, en ti duerme la divinidad. Tan sólo en un dolor constante y fuerte al choque, brota de la piedra inerte el relámpago de la deidad. No te quejes, por tanto, del destino, pues lo que en tu interior hay de divino sólo surge merced a él. Soporta, si es posible, sonriendo, la vida que el artista va esculpiendo, el duro choque del cincel. ¿Qué importan para ti las horas malas, si cada hora en tus nacientes alas pone una pluma bella más? Ya verás al cóndor en plena altura, ya verás concluida la escultura, ya verás, alma, ya verás..."
