instance_id,sentence
poema_del_alma_7383_019,"Trabaja mucho, trabaja Para andar: ¿qué es lo que tiene Pilar que anda así, que viene Con la cabecita baja?"
poema_del_alma_7383_020,"Bien sabe la madre hermosa Por qué le cuesta el andar: ?«¿Y los zapatos, Pilar, Los zapaticos de rosa?» ?«¡Ah, loca!"
poema_del_alma_7383_021,¿en dónde estarán?
poema_del_alma_7383_022,"¡Di, dónde, Pilar!» ?«Señora», Dice una mujer que llora: «¡Están conmigo: aquí están!» ?«Yo tengo una niña enferma que llora en el cuarto oscuro."
poema_del_alma_7383_023,"Y la traigo al aire puro A ver el sol, y a que duerma."
poema_del_alma_7383_024,"»Anoche soñó, soñó con el cielo, y oyó un canto: Me dio miedo, me dio espanto, Y la traje, y se durmió."
poema_del_alma_7383_025,"»Con sus dos brazos menudos Estaba como abrazando; Y yo mirando, mirando Sus piececitos desnudos."
poema_del_alma_7383_026,"»Me llegó al cuerpo la espuma, Alcé los ojos, y vi Esta niña frente a mí Con su sombrero de pluma»."
poema_del_alma_7383_027,?«¡Se parece a los retratos Tu niña!» dijo: «¿Es de cera?
poema_del_alma_7383_028,¿Quiere jugar?
poema_del_alma_7383_029,¡Si quisiera!...
poema_del_alma_7383_030,¿Y por qué está sin zapatos?
poema_del_alma_7383_031,"»Mira: ¡la mano le abrasa, Y tiene los pies tan fríos!"
poema_del_alma_7383_032,"¡Oh, toma, toma los míos; Yo tengo más en mi casa!» «No sé bién, señora hermosa, Lo que sucedió después: ¡Le vi a mi hijita en los pies Los zapaticos de rosa!» Se vio sacar los pañuelos A una rusa y a una inglesa; El aya de la francesa Se quitó los espejuelos."
poema_del_alma_7383_033,"Abrió la madre los brazos: Se echó Pilar en su pecho, Y sacó el traje deshecho, Sin adornos y sin lazos."
poema_del_alma_7383_034,Todo lo quiere saber De la enferma la señora: ¡No quiere saber que llora De pobreza una mujer!
poema_del_alma_7383_035,"?«¡Sí, Pilar, dáselo!"
poema_del_alma_7383_036,¡y eso También!
poema_del_alma_7383_037,¡Tu manta!
poema_del_alma_7383_038,"¡Tu anillo!» Y ella le dio su bolsillo: Le dio el clavel, le dio un beso."
poema_del_alma_7383_039,Vuelven calladas de noche A su casa del jardín: Y Pilar va en el cojín De la derecha del coche.
poema_del_alma_7383_040,Y dice una mariposa Que vio desde su rosal Guardados en un cristal Los zapaticos de rosa.
poema_del_alma_7384_001,Por las mañanas Mi pequeñuelo Me despertaba Con un gran beso.
poema_del_alma_7384_002,"Puesto a horcajadas Sobre mi pecho, Bridas forjaba Con mis cabellos."
poema_del_alma_7384_003,"Ebrio él de gozo, De gozo yo ebrio, Me espoleaba Mi caballero: ¡Qué suave espuela Sus dos pies frescos!"
poema_del_alma_7384_004,¡Cómo reía Mi jinetuelo!
poema_del_alma_7384_005,"Y yo besaba Sus pies pequeños, ¡Dos pies que caben En solo un beso!"
poema_del_alma_7385_001,Yo no lo quiero: Ni rey de bolsa Ni posaderos Tienen del vino Que yo deseo; Ni es de cristales De cristaleros La dulce copa En que lo bebo.
poema_del_alma_7385_002,"Mas está ausente Mi despensero, Y de otro vino Yo nunca bebo."
poema_del_alma_7386_001,"No me quites las canas Que son mi nobleza: Cada cana es la huella de un rayo Que pasó, sin doblar mi cabeza."
poema_del_alma_7386_002,"Dame un beso en las canas, mi niña: ¡Que son mi nobleza!"
poema_del_alma_7387_001,"Odio el mar, sólo hermoso cuando gime Del barco domador bajo la hendente Quilla, y como fantástico demonio, De un manto negro colosal tapado, Encórvase a los vientos de la noche Ante el sublime vencedor que pasa:?"
poema_del_alma_7387_002,"Y a la luz de los astros, encerrada En globos de cristales, sobre el puente Vuelve un hombre impasible la hoja a un libro.?"
poema_del_alma_7387_003,"Odio el mar: vasto y llano, igual y frío No cual la selva hojosa echa sus ramas Como sus brazos, a apretar al triste Que herido viene de los hombres duros Y del bien de la vida desconfía; No cual honrado luchador, en suelo Firme y pecho seguro, al hombre aguarda Sino en traidora arena y movediza, Cual serpiente letal."
poema_del_alma_7387_004,"?También los mares, El sol también, también Naturaleza Para mover al hombre a las virtudes, Franca ha de ser, y ha de vivir honrada."
poema_del_alma_7387_005,"Sin palmeras, sin flores, me parece Siempre una tenebrosa alma desierta."
poema_del_alma_7387_006,"Que yo voy muerto, es claro: a nadie importa Y ni siquiera a mí: pero por bella, Ígnea, varia, inmortal, amo la vida."
poema_del_alma_7387_007,Lo que me duele no es vivir: me duele Vivir sin hacer bien.
poema_del_alma_7387_008,"Mis penas amo, Mis penas, mis escudos de nobleza."
poema_del_alma_7387_009,"No a la próvida vida haré culpable De mi propio infortunio, ni el ajeno Goce envenenaré con mis dolores."
poema_del_alma_7387_010,"Buena es la tierra, la existencia es santa."
poema_del_alma_7387_011,"Y en el mismo dolor, razones nuevas Se hallan para vivir, y goce sumo, Claro como una aurora y penetrante."
poema_del_alma_7387_012,Mueran de un tiempo y de una vez los necios Que porque el llanto de sus ojos surge Más grande y más hermoso que los mares.
poema_del_alma_7387_013,"Odio el mar, muerto enorme, triste muerto De torpes y glotonas criaturas Odiosas habitado: se parecen A los ojos del pez que de harto expira Los del gañán de amor que en brazos tiembla De la horrible mujer libidinosa:?"
poema_del_alma_7387_014,"Vilo, y lo dije: ?algunos son cobardes, Y lo que ven y lo que sienten callan: Yo no: si hallo un infame al paso mío, Dígole en lengua clara: ahí va un infame, Y no, como hace el mar, escondo el pecho."
poema_del_alma_7387_015,"Ni mi sagrado verso nimio guardo Para tejer rosarios a las damas Y máscaras de honor a los ladrones: Odio el mar, que sin cólera soporta Sobre su lomo complaciente, el buque Que entre música y flor trae a un tirano."
poema_del_alma_7388_001,"En la cuna sin par nació la airosa Niña de honda mirada y paso leve, Que el padre le tejió de milagrosa Música azul y clavellín de nieve."
poema_del_alma_7388_002,"Del sol voraz y de la cumbre andina, Con mirra nueva el séquito de bardos Vino a regar sobre la cuna fina Olor de myosotis y luz de nardos."
poema_del_alma_7388_003,"A las pálidas alas del arpegio, Preso del cinto a la trenzada cuna, Colgó liana sutil el bardo regio De ópalo tenue y claridad de luna."
poema_del_alma_7388_004,"A las trémulas manos de la ansiosa Madre feliz, para el collar primero Virtió el bardo creador la pudorosa Perla y el iris de su ideal joyero."
poema_del_alma_7388_005,"De su menudo y fúlgido palacio Surgió la niña mística, cual sube, Blanca y azul, por el solemne espacio, Lleno el seno de lágrimas, la nube."
poema_del_alma_7388_006,"Verdes los ojos son de la hechicera Niña, y en ellos tiembla la mirada Cual onda virgen de la mar viajera Presa al pasar en concha nacarada."
poema_del_alma_7388_007,"Fina y severa como el arte grave, Alísea planta en la existencia apoya, Y el canto tiene y la inquietud del ave, Y su mano es el hueco de una joya."
poema_del_alma_7388_008,"Niña: si el mundo infiel al bardo airoso Las magias roba con que orló tu cuna, Tú le ornarás de nuevo el milagroso Verso de ópalo tenue y luz de luna."
poema_del_alma_7389_001,La verdad quiere cetro.
poema_del_alma_7389_002,"El verso mío Puede, cual paje amable, ir por lujosas Salas, de aroma vario y luces ricas, Temblando enamorado en el cortejo De una ilustre princesa o gratas nieves Repartiendo a las damas."
poema_del_alma_7389_003,"De espadines Sabe mi verso, y de jubón violeta Y toca rubia, y calza acuchillada."
poema_del_alma_7389_004,"Sabe de vinos tibios y de amores Mi verso montaraz; pero el silencio Del verdadero amor, y la espesura De la selva prolífica prefiere: ¡Cuál gusta del canario, cuál del águila!"
poema_del_alma_7390_001,"Rosario, En ti pensaba, en tus cabellos Que el mundo de la sombra envidiaría, Y puse un punto de mi vida en ellos Y quise yo soñar que tú eras mía."
poema_del_alma_7390_002,"Ando yo por la tierra con los ojos, Alzados ?¡oh mi afán!?"
poema_del_alma_7390_003,a tanta altura Que en ira altiva o míseros sonrojos Encendiólos la humana criatura.
poema_del_alma_7390_004,"Vivir: ?Saber morir; así me aqueja Este infausto buscar, este bien fiero, Y todo el Ser en mi alma se refleja, ¡Y buscando sin fe, de fe me muero!"
poema_del_alma_7391_001,"Ved: sentado lo llevo Sobre mi hombro: Oculto va, y visible Para mí solo!"
poema_del_alma_7391_002,"Él me ciñe las sienes Con su redondo Brazo, cuando a las fieras Penas me postro:?"
poema_del_alma_7391_003,"Cuando el cabello hirsuto Yérguese y hosco, Cual de interna tormenta Símbolo torvo, Como un beso que vuela Siento en el tosco Cráneo: su mano amansa El bridón loco!?"
poema_del_alma_7391_004,"Cuando en medio del recio Camino lóbrego, Sonrío, y desmayado Del raro gozo, La mano tiendo en busca De amigo apoyo,?"
poema_del_alma_7391_005,Es que un beso invisible Me da el hermoso Niño que va sentado Sobre mi hombro.
poema_del_alma_7392_001,"Yo sueño con los ojos Abiertos, y de día Y noche siempre sueño."
poema_del_alma_7392_002,"Y sobre las espumas Del ancho mar revuelto, Y por entre las crespas Arenas del desierto Y del león pujante, Monarca de mi pecho, Montado alegremente Sobre el sumiso cuello,?"
poema_del_alma_7392_003,Un niño que me llama Flotando siempre veo!
poema_del_alma_7393_001,Tengo un huésped muy inquieto Del lado del corazón.?
poema_del_alma_7393_002,"¡Muy celoso, muy celoso!?"
poema_del_alma_7393_003,Dormir no sabe mi huésped: no.?
poema_del_alma_7393_004,"Como una sierpe se enrosca Mas no como sierpe, no:?"
poema_del_alma_7393_005,Como hoguera que consume El lado donde está mi corazón!
poema_del_alma_7393_006,?
poema_del_alma_7394_001,Tiene el alma del poeta Extrañeza singular: Si en su paso encuentra al hombre El poeta da en llorar.
poema_del_alma_7394_002,"Con la voz de un niño tiembla, Es de amor, y al amor va- Un amor que no se estrecha En un límite carnal."
poema_del_alma_7394_003,La corteza corrompida El fruto corromperá.
poema_del_alma_7394_004,"Del amor de hembra no fío Si su hoguera han de alumbrar El quemante sol de estío O el sol pálido autumnal: ¡Primavera -primavera, Madre de felicidad!"
poema_del_alma_7395_001,"Y te busqué por pueblos, Y te busqué en las nubes, Y para hallar tu alma Muchos lirios abrí, lirios azules."
poema_del_alma_7395_002,"Y los tristes llorando me dijeron: ?¡Oh, qué dolor tan vivo!"
poema_del_alma_7395_003,¡Que tu alma ha mucho tiempo que vivía En un lirio amarillo!?
poema_del_alma_7395_004,*** Mas dime ?¿cómo ha sido?
poema_del_alma_7395_005,¿Yo mi alma en mi pecho no tenía?
poema_del_alma_7395_006,"Ayer te he conocido, Y el alma que aquí tengo no es la mía."
poema_del_alma_7396_001,"Cuando nací, sin sol, mi madre dijo: ?Flor de mi seno, Homagno generoso De mí y del mundo copia suma, Pez que en ave y corcel y hombre se torna, Mira estas dos, que con dolor te brindo, Insignias de la vida: ve y escoge."
poema_del_alma_7396_002,"Éste, es un yugo: quien lo acepta, goza: Hace de manso buey, y como presta Servicio a los señores, duerme en paja Caliente, y tiene rica y ancha avena."
poema_del_alma_7396_003,"Ésta, oh misterio que de mí naciste Cual la cumbre nació de la montaña Ésta, que alumbra y mata, es una estrella: Como que riega luz, los pecadores Huyen de quien la lleva, y en la vida, Cual un monstruo de crímenes cargado, Todo el que lleva luz se queda solo."
poema_del_alma_7396_004,"Pero el hombre que al buey sin pena imita, Buey vuelve a ser, y en apagado bruto La escala universal de nuevo empieza."
poema_del_alma_7396_005,"El que la estrella sin temor se ciñe, ¡Como que crea, crece!"
poema_del_alma_7396_006,"Cuando al mundo De su copa el licor vació ya el vivo: Cuando, para manjar de la sangrienta Fiesta humana, sacó contento y grave Su propio corazón: cuando a los vientos De Norte y Sur virtió su voz sagrada,?"
poema_del_alma_7396_007,"La estrella como un manto, en luz lo envuelve, Se enciende, como a fiesta, el aire claro, Y el vivo que a vivir no tuvo miedo, ¡Se oye que un paso más sube en la sombra!"
poema_del_alma_7396_008,"?Dame el yugo, oh mi madre, de manera Que puesto en él de pie, luzca en mi frente Mejor la estrella que ilumina y mata."
poema_del_alma_7397_001,"En la noche risueña del destierro, libre ya de la ley y del instinto, un charco de agua clara me detuvo."
poema_del_alma_7397_002,Moja el dedo cordial trazando un círculo y su humedad al paladar le encasca.
poema_del_alma_7397_003,"Boca del lobo: donde renace el sinsabor, la palabra acecha."
poema_del_alma_7397_004,Acre es la música cibal del signo.
poema_del_alma_7397_005,"Yo le saco la lengua, alargo el paso."
poema_del_alma_7398_001,"Llora, porque toda mirada entraña error."
poema_del_alma_7398_002,"Mas los andrajos, horca, palio y cruz no morirán por este llanto."
poema_del_alma_7398_003,"Mejor, fulgir a solas y rezar en balde."
poema_del_alma_7398_004,¿Cómo el topo?
poema_del_alma_7398_005,Así; dueño de la penumbra y de su asfixia.
poema_del_alma_7398_006,Hablando por hablar.
poema_del_alma_7398_007,A ciegas.
poema_del_alma_7398_008,"Ojo del corazón, quema el paisaje."
poema_del_alma_7399_001,"Persistente, la rosa."
poema_del_alma_7399_002,Esclavos somos de raíz.
poema_del_alma_7399_003,"Rosa hedionda, zozobra y estupor de la mordaz melancolía."
poema_del_alma_7399_004,A la fosa nasal llama la Historia con sus inciensos categóricos.
poema_del_alma_7399_005,"Corre el verso al runrrún del sacrificio, de mar a mar y seductor."
poema_del_alma_7399_006,¡Musa servil!
poema_del_alma_7399_007,"Sobre tu altar, un huracán de esperma."
poema_del_alma_7400_001,El sordo dios: la carcajada inmóvil.
poema_del_alma_7400_002,Murmullo de otra luz será tu fe.
poema_del_alma_7400_003,Aléjate de la expresión forzada o del silencio amilanado.
poema_del_alma_7400_004,Oye tan sólo la armonía neutra de lo indeciso e indomable.
poema_del_alma_7400_005,Deja abierta la puerta más sumisa.
poema_del_alma_7400_006,Esa ignorancia zumbará en tu oreja.
poema_del_alma_7400_007,Fraternalmente.
