instance_id,sentence
poema_del_alma_11074,"¿Verdad que tú no sabes por qué amo yo la muerte? Porque es el fin piadoso de esta jornada loca en que es una sentencia el jamás poseerte ni como a aquella flor que con unción se toca. Porque la piedra fría con que oculte al mundo la caridad consciente de algún piadoso hermano, a mis huesos dará un calor más humano que el que me den tus ojos de mirar tan profundo. Tan profundo y mezquino... ni una lágrima vierte de sus entrañas nunca. El sol de su mirada mi jardín floreciera. Por faltarme su luz está mi vida trunca. ¿Verdad que ahora sabes por qué amo yo la muerte? Porque aunque tú me niegas todo cuanto te pido, es muy cruel agonía el ir siempre temiendo que despiertes mis ojos, puedan dejar de verte."
poema_del_alma_11075,"Eslavo en relación a la palmera César Vallejo ¿Era el propósito decir algo que no pudiera dejar de hablar sobre algo que no se puede dejar de decir? La fama llegada de España con el frente popular confunde al que no entiende, obligándolo a ir y venir con el dedo pegado al palíndroma de sus cinco sentidos. Cesa tu corazón agitador, cesa tu inteligencia agotadora, suspende tu desconcertante lucidez, y deja descansar; por lo menos aquí en el recital. Desamortaja la sábana de tu nacimiento, y que la vaca ya no recaiga sobre el burrito, ni sobre el río que cruza su Belén de un par de brincos; como cuando eras unípedo, sublime. Desamortaja, amortigua, modérate. Tus lectores y amigos decimos basta ya de colocar más de lo que hay, allí donde nada puede haber; abre la mano que ensaya 'Las iluminaciones'; mano libre a mis limitaciones. Mis huesos me impiden inclinarme más ante la catedral de tu talante de tu genio que sólo la química podría combatir. Y en consecuencia sospechoso, siempre sospechoso de algo más de lo que hay, de una timba en la que se intuye la mala tecnología, el estar viviendo siempre la vida número dos. Expulga esos ácaros que nadie sobreentiende y déjame girar sobre la divina suavidad de dos continentes: en la fábrica de automóviles Tatra acababan de cortar en dos el aire, y de crear el complejo manubrio-curiosidad-espina de pescado, para enfrentar la gravedad de la era contemporánea que va encontrando cada vez mejor la vuelta de la esquina de un verso cifrado, allí donde pusiste allí donde lo pusiste, impidiéndote rematar. Me lo digo al administrar mi propio pedacito de tristeza que espera al que es incauto con su humanidad, y por ello querido a patadas; suelta tu mano-vate y que el ojo interrumpa la lectura, y que partan los autos con el motor detrás. Tatraplanos: acordeones en bohemia. Oh descansa de la blanca sombra de la Gurrionero: platillo a tu bombo, bombo a tu platillo, con cerrazón de piloto a copiloto / tus dedos juegan con la punta de cada ala, hasta que ya no sé lo que leo en páginas que transparentan su revés; la tinta de tu pluma en mi boca, efervescente, negra y verde: tóxica como sólo el bien puede regar esa toxicidad. Quién te perdonará, me temo que nadie, como tú lo has querido, con amor de sermón interminable: el tedio de las seis al mediodía y moscas en la divina claridad, como punzadas de artritis en la hombría, vamos, majo, por qué morir allí si Holanda te esperaba, por ejemplo, o los propios montes Tatra en el sur de la sierra de La Libertad. Oh la inmovilidad tiene tantos paraderos y es enojosa, tiene ventanillas con vilo de paisaje: el tuyo será por siempre la asamblea general, la legalidad frondosa del dolor, cuatro en el piso y por el suelo el forro de 600 carteras de señora, toda esa suavidad evaporada bajo el rostro sobornable de una madre, que toma tu codo tieso y te lo hipotenusa con cuyes de Yanahuara y salchichas de Bratislava. Este año del aniversario los investigadores encontraron tu tesauro; una bolsa de vísceras envuelta en la última vez que golpeamos después de que ya nos habían dicho que no golpeáramos, que la próxima vez. Te interrumpe siempre la dentadura aserrada de los montes. Suplican que no te estés bizqueando hacia los tártaros buscando respuestas en los labios rugosos como siempre, lisos cual jamás: 'César Vallejo ha muerto. ¿Ah sí? ¡Qué vaina!' Ya no jueves, sino domingo refractado a través de una esquirla que es el dedo de un niño en el agua en la que ha jurado no mojarse ya más."
poema_del_alma_11076,"Quince incas frappé bailan en puntas sobre una loza de bakelita: 1929-1989; giran a velocidad de mapamundi, glissando sobre irregulares trombosis y aneurismas. Sus hidráulicos párpados de violonceleta envuelven chulpas rodantes sacrificadas a la diosa Germania, como collas con frankensteines en los talles y ese torpe kikirikí de las valkirias. Camafeos brillantes soles en un bosque hiperbóreo, románticos cripto-alemanes, padres míos enterrados en el país de la imaginación, bajo un monte de tibias derruidas con los dedos artríticos entre anillos de coloratura, que avanzan hacia el abismo eviscerando grandes maletines. Al centro de cada frente una piedra pulida por la benedicencia, quince incas de cuarzo bajo marcas de trineos en la nieve, arropados con la doblada bandera de lo inexistente, famélicos o hartos, según la inclinación del miocardio, tensos de siglo en siglo como un cable helicoidal a través de abismos góticos que estrangulan la luz del Apurimac. Sobre ese vacío a cuatro colores quince incas un romance con la soledad, la ópera que fue escrita sin libretto, para que todos cantemos a capella, socios en el secreto perturbable de la marginación: sueño en una noche, en medio del verano. Hombres y mujeres lampiños con deslumbrantes brazaletes corren del norte al sur como gacelas. Quince incas han extraviado el anillo de plomo de los nibelungos, digamos. Las raíces de mi perplejidad flotan allí: sueño que sueño en una noche en medio del verano, que me columpio en un verdor sobresaltado, burro cansado de la espera que es la experiencia, con las ideas filosóficas que mi corazón todavía no contiene pero elabora ya entre las afiladas plumas de rojos edredones. Así comprendo el peso del desempleo en sus coturnos, sus collares de vándalos son relámpagos líricos en un slalom de seda, construidos como padres desde lo que ignoramos acerca de ellos, en el baile enmascarado de la historia sobre la pradera de agua donde cada 24 horas en un vómito de oro el sol y la luna son canjeados bajo su río de leche, aumentan cada minuto el peso de los Keros sobre la galaxia. Incas imperdonados que bajan en trineo a la tristeza de las lejanas pascuas, de pieles suaves por la grasa de ganso, o por la voz de un italiano opalescente, como un viento temblolero, mágico y ambiguo como la medianoche, rodeado de gnomas chinescas de pies aletargados, y de un burro que rumia entre las estrellas, cargado de alfalfa para centauros. A través de las estepas que angostan sus pesas y medidas o de todo aquello contra lo que se rebela el forro tejido de mi corazón, pasan patinando retazos de ñusta sanguinolenta, altas astas de pathos rilkeano, como el insólito Inca prefiriendo morir al grito de 'Ho jo to ho, heiaha heiaha'; inexistencia y experiencia hacen brotar de la huaca una pasta rosa, como espuma del Índico en la madrugada. Rodean sus corazones sondas y venas que nadie puede diferenciar, racimos de pedrones exactos como caballos blancos de Viena, confundidos con la turba de revoluciones cada vez más alejadas: Incas derribados por el verano perpendicular al trópico sobre los sofás de mi cansancio eslavo soberano en la mañana llena de nombres griegos que rematan en poulos. De todos me interesan los Incas que no fueron, rascan mi palma con mensajes confusos que no dejan duda, y colocan frutadas mitades ante los espejos, mientras la rueda de fuego que ilumina la kermesse del futuro los acerca y los aleja de la noche cuyo río de tinta colma las tazas iridiscentes de la media mañana . Veo a quince incas trans-celosías. La paraca no logra limpiar de sus ceños una sequedad de trueno molido. En el equivalente mental de una ilusión óptica en la redondez del tiempo, supongo que me protegen de serpientes y estallidos. Tallo morosos cristalinos que me asombran. A través del vidrio pongo la mano al fuego, y sufro por ellos las torturas laicas de un pensador pagano: los comprendo. Y ahora el fin de la canción. Natural: shimmi shimmi sacha sacha shimmi shimmi sacha sacha. Artificial: shimi sacha sacha shimmi sacha shimmi sacha sacha sacha shimmi. Natural: sacha sacha shimmi shimmi sacha sacha. Artificial: sacha, shimi sacha."
poema_del_alma_11077,"La realidad entera está en llamas, y no puedes mejorarla como frase. En los límites de la pérdida la realidad completa se aglomera en un hacinamiento volátil. Lo tuyo y lo de otro se consumen reclinadas contra la retina, puesto sobre la lisa palma de tu mano. Sólo el amor es la cosa grave, la gravedad la gravitación universal del mundo, en que con peso igual se queman Isaac Newton y una manzana. Nadie se baña dos veces en el mismo río, y tampoco puedes mejorarlo como frase. El mundo carece de sombra propia, la realidad es aceite en el que flota tu corazón. Hay puertas que se abren en el agua hirviendo: sales de un río y entras a un río; tus huesos tiritan de ignorancia bajo todos los umbrales, mientras tu alma incauta navega sustentada por desconocimientos y por plumas. El silencio reúne elocuencia y peligrosidades del primer grado, con posibilidades de palabras que son florecimientos de la epidermis, llagas y colores varios apilados formando una torre negra. Tus hermanos los cadáveres se calcinan en ese silencio, y las estalagmitas atraen relámpagos babeantes que nadie osa empuñar para el sacrificio de la realidad que se precipita sobre sí misma, con sus crepitaciones y sus llamas. Una playa de toallas secas a la orilla de la ducha rememora crujiente el paso de agua en que la realidad entera se comprime y entrega al enmugrecido inmóvil la ablusión de existir en dos instantes: en alabastro y en ónix, en la onomatopeya y en el miráculo, en la vida metafórica y en la muerte literal, en la cuna y en la cuja, llenas sus orejas del encajado frufrú de esas combinaciones. Las aves vuelan con las plumas encendidas, perforadoras del aire combustible, por cuyo sesgo cruzan sus demorados cuerpos hexagonales. En los desiertos del sur la luz horada el polvo y levanta columnas frágiles que el viento se lleva en llamaradas. Y aun lo irreal apoya la cabeza contra la de un fósforo que estalla ante la fisión de la mirada, presa también ella en un fuego inextinguible. Perdonado por lo imperdonable, blasonado tu pecho con las húmedas flores, clorofilas y cadmios de tu ramo: agua que eres y que empuñas, fluir en que te miras y eres, impecablemente a la deriva, conculcado. Y sales absorto de la bacanal, con las manos lavadas y un velero rotando contra el viento de tu sueño. Esponjas que son dardos buscan tu pecho, y encuentran tu pecho, y cruzan tu pecho, y olvidan tu pecho en sus huidas. Nadie se ríe dos veces en el mismo baño, ni frota un cuerpo con otro sin multiplicarlo. La conclusión banal y trágica es que la soledad es imposible sin la ayuda de un espejo. Y sales perplejo de la ermita, con las sienes heladas: y sales del escritorio anonadado, con los fémures calados; y sales del río y entras al río y sales del río, por un abismo de expiación compuesto de trampolines y de pórticos. Hay una hoguera en las doradas vísceras del cuy, la realidad entera sufre la mancha caliente de esa inacariciable mansedumbre. Tu casa arde mientras duermes, el mundo grita mientras reflexionas, los hornos gimen con las bocas abiertas agobiados por una ceniza que lacera tu frente perpleja, y flota hacia el suelo verde donde un millón de briznas se consumen para hacer una pradera."
poema_del_alma_11078,dedos desgajando las penas de la infancia allí la carne viva la carne fresca y el cuchillo escarbando por fin el recuerdo
poema_del_alma_11079,Hay algo de dinosauria en mí de ojo limpio y torpe pisada de piel resistente llamada al exterminio en el cuello alto en los roncos gemidos en el espasmo algo de fósil cavernaria de saliva inmóvil de ternura y asco
poema_del_alma_11080,qué luego llegaste al panteón del arrepentimiento qué afán de penitencia ahora levanta el telón don tenorio la escena anterior fue tu engaño deja ya el ridículo te lo exigen estos tiempos Inés sobre la tumba te lo ordena ME GUSTA 6
poema_del_alma_11081,entonces no encontré la contraseña y revolví y busqué y volví a revolver y tiré la bolsa y maldije y lloré porque algo estaba fuera de control abandonado en el sueño despojado y mudo como mi bolsa ME GUSTA 2
poema_del_alma_11082,Estrangulada entre dos tiempos ella frente a la puerta el cordón umbilical revirtiéndose impredecible vínculo femenino atando fuertemente como nunca antes
poema_del_alma_11083,Cuando ya no esperé encontrar tu nombre en la pantalla y no me asustó el silencio cuando ya no fuiste referencia en el tiempo cuando la lejanía fue real el olvido había borrado nuestros mejores archivos éramos dos usuarios anónimos en una intemperie infinita
poema_del_alma_11084,a veces nostálgica me formulo las preguntas obstinadas de las novelas rosa y digo serás tú el hombre existe en verdad el destino y me río      ni destino ni hombre ni nada solo la ilusión pasajera el recuerdo lujurioso que se queda
poema_del_alma_11085,este es mi búnker mi refugio subterráneo el de estructuras firmes el incognoscible lo he bautizado
poema_del_alma_11086,Mejor signo de libertad no encuentro que esta noche a solas sin miedo al teléfono babeando deliciosamente la almohada la pierna atravesada el camisón enrollado oscuridad total como me gusta y la seguridad de que nadie perturbará mis sueños hasta que yo misma lo determine noche autónoma de absoluto silencio en la que empiezo como nunca antes a gustar de mí
poema_del_alma_11087,atrás quedan las luces de la oficina mis párpados signan los cansancios del día apenas si consigo acomodarme en el carro enciendo el motor me adentro en la avenida miserablemente despoblada cruzo a la izquierda y tu risa reflejada en el retrovisor se convierte en el único indicio de vida en una noche de total aniquilamiento
poema_del_alma_11088,Repto en mi cama me enrosco tiro el veneno cambio de piel y duermo porque aquí está el paraíso y no hay evas ni adanes ni dioses sola yo y mi deliciosa  manzana
poema_del_alma_11089,mi palabra es de pronto el vacío la inhóspita biblioteca por las tardes los corredores hondos del metro las esperas con asepsia de martirio y la pantalla negra spéculum inconfundible de un tiempo para siempre perdido
poema_del_alma_11090,Detrás de mi dócil palabra de mi sonrisa          de mi erudición           y de mis juegos la soledad           esa a la que tu acostumbrado desgano ha convertido en una actriz           maquillada de total felicidad contra la luz           de la propia conciencia
poema_del_alma_11091,Segura en esta noche sabia y entera en que me basto a mí misma           liberta ya de miedos y afectos permeable           como nunca                     a este tiempo incauto que llega
poema_del_alma_11092,"Poesía, inmortal cadáver, me aburres. Líbano arde, Brinca cual yegua herida al borde del desierto Mientras yo busco a una chica robusta Para rozarla en el autobús, A un hombre de rasgos árabes Para derribarlo en cualquier sitio. Mi país se desploma, Tiembla desnudo cual cachorro de león Mientras yo busco un rincón retirado Y a una aldeana desesperada para seducirla. Diosa de la poesía Que penetras en mi corazón cual cuchillo Cuando pienso que compongo poemas A una chica desconocida, A un país mudo Que come y duerme con cualquiera. Puedo reírme hasta que la sangre Fluya por mis labios. Yo soy la flor letal, El águila que golpea a su presa sin piedad. Árabes, Montañas de harina y placer, Campos de balas ciegas, ¿queréis un poema sobre Palestina, sobre conquista y sangre? Yo soy un hombre extraño: Tengo el pecho de lluvia Y en mis ojos ausentes Hay cuatro naciones heridas buscando su muerte. Estaba hambriento, Escuchando la triste música Y dando vueltas en la cama cual gusano de seda Cuando saltó la primera chispa. Desierto: tú mientes. ¿Para quién es esta muerte púrpura y la flor recogida bajo el puente? ¿Para quiénes son estas tumbas inclinadas bajo las estrellas, esta arena que nos das cada año cual cárcel o poema? Ayer regresó este héroe de labios delgados Acompañado por el viento, los tristes cañones Y su larga lanza brillando cual puñales desnudos. Dadle un anciano o una prostituta, Dadle estas estrellas y las arenas judías. Allí En medio de la frente Donde cientos de palabras agonizan Quiero la bala de gracia. Hermanos, He olvidado vuestros rasgos, Aquellos seductores ojos. ¡Dios mío! Cuatro continentes heridos en mi pecho. Creía que conquistaría el mundo Con mis ojos azules y mi mirada poética. Líbano: mujer blanca bajo el agua, Montañas de pechos y garras. Grita, mudo, Alza los brazos Hasta que estallen las axilas Y sígueme. Yo soy el barco vacío, El viento cubierto de campanas. Sobre los rostros de las madres y los cautivos, Sobre los versos y metros decadentes Verteré fuentes de miel, Escribiré sobre árboles o zapatos, Rosas o muchachos. Aléjate, desgracia, Bello muchacho encorvado. Mis dedos son largos cual agujas Y mis ojos son dos héroes heridos. Desde hoy no habrá versos. Cuando te derriben, Líbano, Y se acaben las noches de poesía y frivolidad Dispararé la bala en mi garganta."
poema_del_alma_11093,"Como lobos en una estación seca Germinamos por todas partes Amando la lluvia, Adorando el otoño. Un día incluso pensamos en mandar Una carta de agradecimiento al cielo Y en lugar de un sello Pegarle Una hoja de otoño. Creíamos que las montañas se desvanecerían, Los mares se desvanecerían, Las civilizaciones se desvanecerían Pero permanecería el amor. De pronto nos separamos: A ella le gustan los grandes sofás Y a mí me gustan los grandes barcos, A ella le gusta susurrar y suspirar en los cafés Y a mí me gusta saltar y gritar en las calles. A pesar de todo Mis brazos se abren al universo Esperándola."
poema_del_alma_11094,"Defiende la línea de sus labios de los que los desean, como se defiende la línea de la frontera de los atacantes; a una la defienden los sables y las lanza, a la otra la defienden la magia de la mirada."
poema_del_alma_11095,"Wallada ha parido y no tiene marido; se ha desvelado el secreto; se parece a María, pero la palmera que ella sacude es un pene recto."
poema_del_alma_11096,"Mi corazón se me va de mí. ¡Oh, Dios! ¿Acaso se me tornará? ¡Tan fuerte mi dolor por el amado! Enfermo está, ¿Cuando sanará?"
poema_del_alma_11097,"¡Cómo me entristece la paloma del valle que se balancea sobre una rama trémula y tierna! Juega porque nunca sufrió la altanería de Zaynad, ni la aparición constante de su imagen en sueños. No esperes vivir, si Zaynad te ha roto el corazón, porque no se puede vivir sin corazón."
poema_del_alma_11098,Ella era tan bella que si a la luna le hubiesen preguntado: -¿Qué quieres luna? La luna hubiese contestado: -'Un destello de ella'
poema_del_alma_11099,¿Qué haré o que será de mí? ¡Amigo mío no te apartes de mí!
poema_del_alma_11100,"Cadena mía, ¿no sabes que me he entregado a ti? ¿por qué, entonces, no te enterneces ni te apiadas? Mi sangre fue tu bebida y ya te comiste mi carne. No aprietes los huesos. Mi hijo Abu Hasim, al verme rodeado de ti, se aparta con el corazón lastimado. Ten piedad de un niñito inocente que nunca temió tener que venir a implorarte. Ten piedad de sus hermanitas, parecidas a él y a las que has hecho tragar veneno y coliquíntida. Hay entre ellas algunas que ya se dan cuenta, y temo que el llanto las ciegue. Pero las demás aún no comprenden nada y no abren la boca sino para mamar. (Reinó de 1068 a 1091)"
poema_del_alma_11101,"&nbspEa, Abu Bakr, saluda mis lares en Silves y pregúntales si, como pienso, aún se acuerdan de mí. &nbspSaluda al Palacio de las Barandas, de parte de un doncel que siente perpetua nostalgia de aquel alcázar. &nbspAllí moraban guerreros como leones y blancas gacelas, y ¡en qué bellas selvas y en qué bellos cubiles! ¡Cuántas noches pasé divirtiéndome a su sombra con mujeres de caderas opulentas y talle extenuado: &nbspblancas y morenas que hacían en mi alma el efecto de las espadas refulgentes y las lanzas oscuras! ¡Cuántas noches pasé deliciosamente junto a un recodo del río con una doncella cuya pulsera emulaba la curva de la corriente! &nbspSe pasaba el tiempo escanciándome el vino de su mirada, y otras veces, el de su vaso, y otras, el de su boca. &nbspLas cuerdas de su laúd heridas por el plectro me estremecían, como si oyese la melodía de las espadas en los tendones del cuello enemigo. &nbspAl quitarse el manto, descubría su talle, floreciente rama de sauce, como se abre el capullo para mostrar la flor."
poema_del_alma_11102,"a Guadalupe Alonso Fui por unos días la mujer más bella de mi ciudad. Llevaba un vestido con doble aura. Abajo, todo se flechaba en un tiempo preciso. En el camellón de Insurgentes fui el tigre de Blake, en San Ángel hablé con los nimbados pájaros de Dios, en la Plaza del Carmen encontré a mi madre fumando un cigarrillo. Supe sostener mi fragilidad. Ser perfecta era como mirar un huevo. Por unos días fui la acuciosa evangelista de Santo Domingo, recé en la sinagoga, caminé por los portales, entré en la catedral con un aire divino. Afuera toque la piedra de la diosa y no me respondió con su silencio: hablamos hasta el alba y al besarla volvió a dormirse porque la tibieza de mi fruto era como un sueño de bienaventuranza. Encontré a Álvaro en la cantina, a Héctor recargado en el Monte de Piedad, a Norman dormido en la Alameda. Mi padre me vio pasar. Su corazón flotante, blanco, parecía una rara pieza de granito. También hablé con dos perras de la calle. Una amamantaba a sus crías y derramó su leche en el cuenco de mi mano. Como una tortuga mojada, esplendía la ciudad. Más adentro la noche y en su núcleo la rotación que pude tocar con estas yemas. Después de un tiempo el huevo se hizo agua y un rizo de sangre cosió mis lagrimales."
poema_del_alma_11103,"Antes de ser nombrados, antes aún que el animal perdiera su extensión sobre nosotros, caías sobre mí."
poema_del_alma_11104,"La miro desde el agua: viene a ofrecerse en la fornicación del nombre . Dibujo su sombra, le hablo a lo negro del oído. Oh, amarga. No te toco. Acaso el ojo sólo deba verte y regresar."
poema_del_alma_11105,El dios hijo cordero lobo en aguas de fondo inmenso calamar el dios del soplo man in black el dios de estar en cavidades donde el negro es primario ningún color El dios llameante negro marfil sube al cúmulo de mí seremos eco en sus porciones sólo fragmentos carencia estatua en negro marfil black ivory aquí los corazones como la cabeza de Juan y yo: despierta Se es feliz en lo infeliz se es negro en blanco black in man se es carbón molido se es color el miedo y el lugar del miedo se es la esposa y el padre se es la hija la hermana la piedra cristal soplado se es el cuerpo y el espíritu santo el dogma la consu- mación El deseo incumplido el secreto guardado la pira del secreto Desdicha en lo supuesto feliz Avanza la expiación * Se encuentra el amado entre sábanas negras se incorpora se vuelca hacia la piedra con trapo húmedo la moja aparece un fresco en rojos y amarillos La música porosa En tierra de nadie en tierra de ocres: La fe * Son melancólicos los tonos son deliberadamente en platas oigo las cuerdas contra el chelo oigo el arpa son los tonos no elegidos Son lo que son lo que empincela en tinta el borde de los cuerpos Como un país Como la lluvia de un país Como la lluvia del arpa contra el chelo: los dedos hurgando el punto de la emanación el punto negro-llama el centro de equilibrio llueve hacia el vacío dedos hurgando en el origen de un color que se degrada El todo se cierne en un aquí: donde se toca el propio extravío * Era el humo liberado de un incendio el gris elevante que surcaba el negro aún en el temblor los cuerpos se amalgaman están en otro y vuelven a lo solo como un vapor En lo envolvente Como un dibujo En marca de agua He perdido Me he plegado Dónde Si no El sino De estos días
